,DateTime,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day
8004,07-02-2005 06:00,900,1.3,525,1090,780,696,3.6,44.5,0.3574,2005,2,7
8005,07-02-2005 07:00,963,2.4,615,980,837,916,3.4,47,0.3713,2005,2,7
8006,07-02-2005 08:00,1183,8.7,929,675,1037,1309,2.9,49.5,0.3775,2005,2,7
8007,07-02-2005 09:00,1161,10.5,996,639,1067,1396,5.6,40.5,0.3704,2005,2,7
8008,07-02-2005 10:00,1102,7.9,896,720,969,1226,7.5,33.8,0.352,2005,2,7
8009,07-02-2005 11:00,1029,6.5,835,771,897,1002,10.8,25.2,0.3251,2005,2,7
8010,07-02-2005 12:00,973,5.7,797,845,845,769,12.9,20.6,0.3045,2005,2,7
8011,07-02-2005 13:00,981,6.2,820,807,876,784,12.2,21.4,0.3033,2005,2,7
8012,07-02-2005 14:00,960,5.4,784,842,868,643,12,21.9,0.3069,2005,2,7
8013,07-02-2005 15:00,973,4.9,761,862,865,682,12.2,24,0.3392,2005,2,7
8014,07-02-2005 16:00,968,5,765,843,863,692,12,24.3,0.3393,2005,2,7
8015,07-02-2005 17:00,1022,6.9,854,771,941,926,10.5,27.8,0.3525,2005,2,7
8016,07-02-2005 18:00,1067,7.5,879,740,989,996,8.7,33.9,0.3832,2005,2,7
8017,07-02-2005 19:00,1101,8.2,908,707,1025,1095,7.8,37.6,0.4004,2005,2,7
8018,07-02-2005 20:00,1081,7.7,885,720,1017,1058,7.2,39.4,0.4032,2005,2,7
8019,07-02-2005 21:00,988,4.5,738,843,906,893,7.1,39.6,0.4019,2005,2,7
8020,07-02-2005 22:00,932,2.7,630,980,842,681,7.1,39.6,0.4001,2005,2,7
8021,07-02-2005 23:00,923,2.3,602,1028,831,599,7.2,39.3,0.4004,2005,2,7
8022,08-02-2005 00:00,915,2.1,589,1045,813,550,6.9,39.6,0.3966,2005,2,8
8023,08-02-2005 01:00,879,1.4,534,1129,785,470,7,39.8,0.4006,2005,2,8
8024,08-02-2005 02:00,852,0.8,479,1275,761,375,7.1,40.5,0.409,2005,2,8
8025,08-02-2005 03:00,844,0.6,453,1378,748,337,6.9,40.9,0.4091,2005,2,8
8026,08-02-2005 04:00,878,1,496,1182,782,451,6,42.9,0.404,2005,2,8
8027,08-02-2005 05:00,910,1.3,524,1102,802,600,6.4,42.7,0.4126,2005,2,8
8028,08-02-2005 06:00,918,1.6,551,1062,817,712,6.1,43.6,0.4129,2005,2,8
8029,08-02-2005 07:00,991,3,653,944,885,931,5.9,45.1,0.4211,2005,2,8
8030,08-02-2005 08:00,1223,10,979,658,1120,1332,6,46.4,0.4367,2005,2,8
8031,08-02-2005 09:00,1277,15.1,1153,543,1268,1520,6.6,43.7,0.4273,2005,2,8
8032,08-02-2005 10:00,1114,8.6,922,689,1022,1223,8.7,36.3,0.4074,2005,2,8
8033,08-02-2005 11:00,1088,6.9,853,729,996,1122,10.5,33.4,0.4246,2005,2,8
8034,08-02-2005 12:00,1064,7.6,881,727,979,1099,11.4,27.8,0.3748,2005,2,8
8035,08-02-2005 13:00,1047,6.9,854,753,959,904,12.7,27.4,0.4011,2005,2,8
8036,08-02-2005 14:00,1075,8.5,920,726,992,1022,13.3,23.3,0.354,2005,2,8
8037,08-02-2005 15:00,973,5.3,777,858,844,719,13.9,20.7,0.3271,2005,2,8
8038,08-02-2005 16:00,942,4.4,733,912,800,609,13.6,20,0.3093,2005,2,8
8039,08-02-2005 17:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,8
8040,08-02-2005 18:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,8
8041,08-02-2005 19:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,8
8042,08-02-2005 20:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,8
8043,08-02-2005 21:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,8
8044,08-02-2005 22:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,8
8045,08-02-2005 23:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,8
8046,09-02-2005 00:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8047,09-02-2005 01:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8048,09-02-2005 02:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8049,09-02-2005 03:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8050,09-02-2005 04:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8051,09-02-2005 05:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8052,09-02-2005 06:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8053,09-02-2005 07:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8054,09-02-2005 08:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8055,09-02-2005 09:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8056,09-02-2005 10:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8057,09-02-2005 11:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8058,09-02-2005 12:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8059,09-02-2005 13:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8060,09-02-2005 14:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8061,09-02-2005 15:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8062,09-02-2005 16:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8063,09-02-2005 17:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8064,09-02-2005 18:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8065,09-02-2005 19:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8066,09-02-2005 20:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8067,09-02-2005 21:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8068,09-02-2005 22:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8069,09-02-2005 23:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,9
8070,10-02-2005 00:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8071,10-02-2005 01:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8072,10-02-2005 02:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8073,10-02-2005 03:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8074,10-02-2005 04:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8075,10-02-2005 05:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8076,10-02-2005 06:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8077,10-02-2005 07:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8078,10-02-2005 08:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8079,10-02-2005 09:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8080,10-02-2005 10:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8081,10-02-2005 11:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8082,10-02-2005 12:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8083,10-02-2005 13:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8084,10-02-2005 14:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8085,10-02-2005 15:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8086,10-02-2005 16:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8087,10-02-2005 17:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8088,10-02-2005 18:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8089,10-02-2005 19:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8090,10-02-2005 20:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8091,10-02-2005 21:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8092,10-02-2005 22:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8093,10-02-2005 23:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,10
8094,11-02-2005 00:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8095,11-02-2005 01:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8096,11-02-2005 02:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8097,11-02-2005 03:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8098,11-02-2005 04:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8099,11-02-2005 05:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8100,11-02-2005 06:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8101,11-02-2005 07:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8102,11-02-2005 08:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8103,11-02-2005 09:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8104,11-02-2005 10:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8105,11-02-2005 11:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8106,11-02-2005 12:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8107,11-02-2005 13:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8108,11-02-2005 14:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8109,11-02-2005 15:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8110,11-02-2005 16:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8111,11-02-2005 17:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8112,11-02-2005 18:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8113,11-02-2005 19:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8114,11-02-2005 20:00,1076,6.3,826,740,1109,1011,9.1,52.2,0.6304,2005,2,11
8115,11-02-2005 21:00,1521,16.8,1203,476,1400,2141,8.5,50.9,0.5664,2005,2,11
8116,11-02-2005 22:00,1428,13,1085,526,1268,2023,8.3,53.3,0.5843,2005,2,11
8117,11-02-2005 23:00,1463,12.6,1069,530,1279,1967,7.1,58.1,0.5885,2005,2,11
8118,12-02-2005 00:00,1494,14.2,1124,504,1313,1931,5.8,64.3,0.5964,2005,2,12
8119,12-02-2005 01:00,1462,12.9,1080,522,1274,1889,5.3,66.8,0.5979,2005,2,12
8120,12-02-2005 02:00,1326,9.7,967,578,1174,1699,5,66.6,0.5871,2005,2,12
8121,12-02-2005 03:00,1185,5.9,807,685,1051,1467,5,66.3,0.5811,2005,2,12
8122,12-02-2005 04:00,1154,5.5,788,709,1065,1390,5.1,65.9,0.5827,2005,2,12
8123,12-02-2005 05:00,1175,6.6,839,670,1087,1371,4.1,69,0.5735,2005,2,12
8124,12-02-2005 06:00,1203,7.3,870,641,1103,1427,4.6,67.6,0.5778,2005,2,12
8125,12-02-2005 07:00,1250,8.8,933,620,1144,1489,5.2,65.5,0.5836,2005,2,12
8126,12-02-2005 08:00,1321,11.9,1046,562,1263,1610,6,62.8,0.5929,2005,2,12
8127,12-02-2005 09:00,1323,12,1049,550,1290,1619,7.1,59.3,0.6005,2005,2,12
8128,12-02-2005 10:00,1381,11.9,1045,541,1307,1706,7.8,58,0.6136,2005,2,12
8129,12-02-2005 11:00,1480,16.2,1186,498,1382,1882,9,54.7,0.6271,2005,2,12
8130,12-02-2005 12:00,1485,17.6,1229,477,1450,1911,10,53.1,0.6495,2005,2,12
8131,12-02-2005 13:00,1522,17.6,1229,470,1488,1943,10.8,52,0.6738,2005,2,12
8132,12-02-2005 14:00,1570,17.5,1224,468,1448,2020,11,51.4,0.6746,2005,2,12
8133,12-02-2005 15:00,1507,15.7,1170,488,1392,1999,11,51.4,0.6725,2005,2,12
8134,12-02-2005 16:00,1540,16.7,1202,475,1440,2008,10.9,52,0.6796,2005,2,12
8135,12-02-2005 17:00,1556,17.1,1214,472,1435,2026,11.1,52,0.6869,2005,2,12
8136,12-02-2005 18:00,1707,23,1378,416,1637,2225,11,53.6,0.7033,2005,2,12
8137,12-02-2005 19:00,1766,24.6,1419,404,1659,2317,11,55.1,0.7221,2005,2,12
8138,12-02-2005 20:00,1846,26.8,1474,389,1712,2426,11.4,55.4,0.7471,2005,2,12
8139,12-02-2005 21:00,1795,23.2,1382,410,1609,2355,11.1,56.9,0.7506,2005,2,12
8140,12-02-2005 22:00,1755,22,1352,417,1587,2375,10.2,60,0.7461,2005,2,12
8141,12-02-2005 23:00,1738,20.4,1309,424,1543,2494,10.1,59.9,0.7379,2005,2,12
8142,13-02-2005 00:00,1712,18,1239,443,1488,2411,9.9,63.2,0.7706,2005,2,13
8143,13-02-2005 01:00,1751,18.5,1255,435,1541,2226,9.4,73.4,0.8662,2005,2,13
8144,13-02-2005 02:00,1574,13.3,1093,497,1451,1808,9.4,77.7,0.9203,2005,2,13
8145,13-02-2005 03:00,1458,11.3,1024,530,1413,1571,9.6,78.7,0.9429,2005,2,13
8146,13-02-2005 04:00,1515,12.5,1066,508,1430,1548,8.9,81.3,0.9277,2005,2,13
8147,13-02-2005 05:00,1491,11.5,1031,515,1387,1541,8.5,82.9,0.9243,2005,2,13
8148,13-02-2005 06:00,1453,10.9,1012,534,1348,1441,8.3,84,0.9234,2005,2,13
8149,13-02-2005 07:00,1443,10.7,1003,542,1356,1396,8.1,85,0.9221,2005,2,13
8150,13-02-2005 08:00,1473,11.9,1047,522,1420,1411,8.7,83.7,0.9423,2005,2,13
8151,13-02-2005 09:00,1548,13.4,1097,491,1477,1497,9.5,82.4,0.976,2005,2,13
8152,13-02-2005 10:00,1586,13,1084,495,1473,1619,11,78.2,1.022,2005,2,13
8153,13-02-2005 11:00,1488,11.2,1023,533,1456,1590,14.1,67.9,1.0859,2005,2,13
8154,13-02-2005 12:00,1220,5.5,787,675,1310,1163,16.3,56.6,1.0422,2005,2,13
8155,13-02-2005 13:00,1198,4.9,758,698,1277,1001,18.7,48,1.0259,2005,2,13
8156,13-02-2005 14:00,1168,6.5,836,666,1278,822,19.5,39.3,0.882,2005,2,13
8157,13-02-2005 15:00,1149,8.4,917,616,1293,773,19.9,34.1,0.782,2005,2,13
8158,13-02-2005 16:00,1052,4.4,734,799,1109,588,19.4,32.4,0.7239,2005,2,13
8159,13-02-2005 17:00,1053,4.3,727,789,1081,610,17.1,35.8,0.6944,2005,2,13
8160,13-02-2005 18:00,1238,11.6,1037,583,1388,1000,15.5,40.7,0.7103,2005,2,13
8161,13-02-2005 19:00,1188,9,939,658,1234,1048,14.8,42.8,0.7182,2005,2,13
8162,13-02-2005 20:00,1150,7.8,891,684,1198,1002,13.9,43.8,0.6937,2005,2,13
8163,13-02-2005 21:00,984,3.7,694,881,1032,711,13.7,42.9,0.6687,2005,2,13
8164,13-02-2005 22:00,1111,5.3,777,760,1137,1024,12.5,47.8,0.6877,2005,2,13
8165,13-02-2005 23:00,1131,5.6,793,728,1173,1054,11.8,53.4,0.7366,2005,2,13
8166,14-02-2005 00:00,1115,5.3,778,749,1158,994,10.9,55.9,0.7312,2005,2,14
8167,14-02-2005 01:00,1133,6,811,708,1182,1031,10.1,58.9,0.7301,2005,2,14
8168,14-02-2005 02:00,1024,4,709,798,1120,884,9.8,61.2,0.7413,2005,2,14
8169,14-02-2005 03:00,968,2.8,639,891,1080,794,8.4,67.1,0.7411,2005,2,14
8170,14-02-2005 04:00,923,1.8,567,994,1024,688,8.3,67.2,0.7382,2005,2,14
8171,14-02-2005 05:00,902,1.5,548,1063,1024,617,7.7,68.9,0.728,2005,2,14
8172,14-02-2005 06:00,995,2.9,646,895,1053,818,6.9,70,0.6997,2005,2,14
8173,14-02-2005 07:00,858,2.2,597,1054,857,690,9,37.3,0.4297,2005,2,14
8174,14-02-2005 08:00,1233,11.4,1030,619,1257,1291,9.4,44.9,0.5296,2005,2,14
8175,14-02-2005 09:00,1140,9.5,958,627,1175,1200,10.3,45.4,0.5666,2005,2,14
8176,14-02-2005 10:00,1096,11.6,1036,635,1043,1127,11.5,39.6,0.5372,2005,2,14
8177,14-02-2005 11:00,1295,33.9,1639,477,1013,1582,11.7,36.9,0.506,2005,2,14
8178,14-02-2005 12:00,926,7.6,882,744,913,700,11.8,36.2,0.4999,2005,2,14
8179,14-02-2005 13:00,970,7,857,748,990,693,12,38.7,0.5402,2005,2,14
8180,14-02-2005 14:00,960,6.9,853,782,967,709,13.7,30.3,0.4724,2005,2,14
8181,14-02-2005 15:00,941,5.8,800,823,917,671,12.6,30.6,0.4443,2005,2,14
8182,14-02-2005 16:00,921,5.2,771,850,885,632,13,27.4,0.4085,2005,2,14
8183,14-02-2005 17:00,940,6.4,829,823,901,716,13.6,22.7,0.3529,2005,2,14
8184,14-02-2005 18:00,1036,11.9,1046,694,1044,1059,11.8,23,0.3171,2005,2,14
8185,14-02-2005 19:00,1102,17.4,1221,609,1136,1329,10.7,19.9,0.2547,2005,2,14
8186,14-02-2005 20:00,1035,14.7,1141,670,1018,1196,10.4,18,0.2269,2005,2,14
8187,14-02-2005 21:00,990,10,978,751,928,1131,9.7,20.6,0.2488,2005,2,14
8188,14-02-2005 22:00,950,6.6,839,834,878,977,9.4,24.8,0.2923,2005,2,14
8189,14-02-2005 23:00,988,6.6,839,803,936,963,8.8,31.2,0.3533,2005,2,14
8190,15-02-2005 00:00,884,3.1,658,982,813,581,8.7,31.2,0.3521,2005,2,15
8191,15-02-2005 01:00,840,2.2,597,1081,766,432,8.5,30.4,0.3391,2005,2,15
8192,15-02-2005 02:00,814,1.3,526,1228,740,352,8,32.9,0.353,2005,2,15
8193,15-02-2005 03:00,821,1.1,509,1235,762,348,7.1,37.4,0.3799,2005,2,15
8194,15-02-2005 04:00,802,0.5,440,1413,738,312,6.9,39.1,0.3901,2005,2,15
8195,15-02-2005 05:00,805,0.5,437,1491,738,296,6.9,39.8,0.3966,2005,2,15
8196,15-02-2005 06:00,850,1.3,529,1183,780,385,6.1,40.8,0.3868,2005,2,15
8197,15-02-2005 07:00,913,2.5,619,1018,834,586,6,41.5,0.3896,2005,2,15
8198,15-02-2005 08:00,1047,6.7,844,784,979,987,6.1,39.9,0.3781,2005,2,15
8199,15-02-2005 09:00,1055,8,899,731,1017,1035,6.5,39.5,0.3865,2005,2,15
8200,15-02-2005 10:00,974,5.3,778,832,905,782,9.4,32.7,0.3855,2005,2,15
8201,15-02-2005 11:00,863,3.3,669,993,776,511,11.3,24.9,0.3318,2005,2,15
8202,15-02-2005 12:00,889,4.4,734,942,801,566,12.8,19.8,0.2933,2005,2,15
8203,15-02-2005 13:00,906,5.5,790,893,837,642,12.3,19.3,0.274,2005,2,15
8204,15-02-2005 14:00,874,4.8,751,918,792,591,12,19.3,0.2716,2005,2,15
8205,15-02-2005 15:00,849,3.5,680,1015,741,461,11.9,19.2,0.2677,2005,2,15
8206,15-02-2005 16:00,923,4.9,761,909,840,609,12.1,20.7,0.2906,2005,2,15
8207,15-02-2005 17:00,962,6.6,841,827,901,821,11.5,22.1,0.2987,2005,2,15
8208,15-02-2005 18:00,1067,12.3,1059,671,1085,1163,10.4,23.1,0.2905,2005,2,15
8209,15-02-2005 19:00,1125,14.1,1121,630,1132,1405,9.5,25.2,0.2996,2005,2,15
8210,15-02-2005 20:00,1149,14.2,1124,623,1141,1405,8.9,26.9,0.3069,2005,2,15
8211,15-02-2005 21:00,1155,11.6,1034,648,1061,1429,8.2,30.1,0.327,2005,2,15
8212,15-02-2005 22:00,1065,8.2,908,741,953,1284,7.4,31.8,0.3287,2005,2,15
8213,15-02-2005 23:00,1145,9.2,946,699,1015,1409,6.6,37.5,0.3664,2005,2,15
8214,16-02-2005 00:00,1134,8.3,912,707,999,1376,6.3,40.1,0.3842,2005,2,16
8215,16-02-2005 01:00,1195,10.7,1004,652,1078,1421,5.2,44.2,0.3943,2005,2,16
8216,16-02-2005 02:00,1141,8,898,689,1014,1356,4.4,47.5,0.4017,2005,2,16
8217,16-02-2005 03:00,1077,5.9,806,725,949,1296,4,49.1,0.4019,2005,2,16
8218,16-02-2005 04:00,1052,4.5,740,768,913,1202,3.3,52.2,0.4074,2005,2,16
8219,16-02-2005 05:00,1033,3.8,701,782,883,1206,3.2,52.4,0.4071,2005,2,16
8220,16-02-2005 06:00,1080,5.1,768,732,924,1305,3.6,51.7,0.4123,2005,2,16
8221,16-02-2005 07:00,1208,8.8,931,622,1052,1485,3.5,54.2,0.4297,2005,2,16
8222,16-02-2005 08:00,1363,16.1,1183,520,1273,1643,5.2,48.3,0.4304,2005,2,16
8223,16-02-2005 09:00,1239,13.4,1096,577,1211,1459,7.8,37.6,0.3994,2005,2,16
8224,16-02-2005 10:00,1044,9,940,706,1014,1152,8.9,33.8,0.385,2005,2,16
8225,16-02-2005 11:00,956,5,761,849,887,885,9.1,33,0.3827,2005,2,16
8226,16-02-2005 12:00,955,4.3,725,890,880,770,9.1,34.5,0.3994,2005,2,16
8227,16-02-2005 13:00,997,6.3,825,790,948,852,9.6,31.3,0.3763,2005,2,16
8228,16-02-2005 14:00,987,6,810,801,939,830,8.5,36.3,0.4026,2005,2,16
8229,16-02-2005 15:00,1007,5.7,798,793,942,867,9.3,34.6,0.405,2005,2,16
8230,16-02-2005 16:00,1025,5.6,795,783,967,881,8.9,37.9,0.4318,2005,2,16
8231,16-02-2005 17:00,1083,7,856,720,1010,975,8.2,41.8,0.4563,2005,2,16
8232,16-02-2005 18:00,1143,9.5,960,641,1110,1136,7.4,44.5,0.4582,2005,2,16
8233,16-02-2005 19:00,1288,15.9,1178,539,1300,1434,7,43.4,0.4366,2005,2,16
8234,16-02-2005 20:00,1464,24.7,1421,457,1542,1746,6.6,43.4,0.4241,2005,2,16
8235,16-02-2005 21:00,1341,16.8,1204,534,1294,1592,5.9,44.3,0.4137,2005,2,16
8236,16-02-2005 22:00,1177,10.7,1004,640,1111,1341,5,46.6,0.4099,2005,2,16
8237,16-02-2005 23:00,1089,8.3,913,712,1016,1208,5.8,40.3,0.374,2005,2,16
8238,17-02-2005 00:00,1196,11,1014,643,1101,1334,5.4,43.8,0.3945,2005,2,17
8239,17-02-2005 01:00,1107,7.4,874,721,984,1208,5.7,42.1,0.3883,2005,2,17
8240,17-02-2005 02:00,1102,7.9,897,715,1024,1196,5.7,42.1,0.3885,2005,2,17
8241,17-02-2005 03:00,993,3.6,688,847,874,931,5.8,42.9,0.399,2005,2,17
8242,17-02-2005 04:00,912,1.7,559,1016,837,656,5.7,46.6,0.4298,2005,2,17
8243,17-02-2005 05:00,883,1,496,1140,804,478,6.9,45,0.4499,2005,2,17
8244,17-02-2005 06:00,893,1.1,507,1111,794,489,6.9,42.2,0.4224,2005,2,17
8245,17-02-2005 07:00,1033,4,711,893,935,893,6.4,43.8,0.423,2005,2,17
8246,17-02-2005 08:00,1222,9.7,966,636,1134,1322,6.6,44.6,0.4383,2005,2,17
8247,17-02-2005 09:00,1190,10.6,1000,624,1152,1280,7.7,42.1,0.444,2005,2,17
8248,17-02-2005 10:00,1035,5.4,783,794,969,943,10.1,36.7,0.4536,2005,2,17
8249,17-02-2005 11:00,990,3.9,705,873,913,772,9,41.4,0.4775,2005,2,17
8250,17-02-2005 12:00,1011,4.4,732,830,944,826,8.7,42.5,0.4787,2005,2,17
8251,17-02-2005 13:00,1041,5,763,790,1003,808,8.3,47.8,0.5238,2005,2,17
8252,17-02-2005 14:00,1086,6.8,850,723,1072,901,8.9,45.5,0.5208,2005,2,17
8253,17-02-2005 15:00,1021,4.8,755,807,980,763,8.9,46.1,0.5256,2005,2,17
8254,17-02-2005 16:00,1014,5,761,806,972,722,9,44.9,0.5173,2005,2,17
8255,17-02-2005 17:00,1023,5.2,771,807,982,735,9.3,42.3,0.4974,2005,2,17
8256,17-02-2005 18:00,1172,10,977,657,1160,1047,8.4,45.2,0.4977,2005,2,17
8257,17-02-2005 19:00,1172,11.1,1017,623,1185,1163,7.6,47.8,0.5013,2005,2,17
8258,17-02-2005 20:00,1219,12.9,1081,590,1246,1244,7.4,47.2,0.4871,2005,2,17
8259,17-02-2005 21:00,1106,7.8,891,708,1058,1025,7.4,46.9,0.4854,2005,2,17
8260,17-02-2005 22:00,1078,6.3,824,759,1016,982,6.9,48.2,0.4832,2005,2,17
8261,17-02-2005 23:00,939,2.8,637,960,883,607,7.1,47.9,0.4867,2005,2,17
8262,18-02-2005 00:00,975,3.3,670,943,910,616,6.9,48.7,0.4874,2005,2,18
8263,18-02-2005 01:00,958,3.1,660,935,905,654,6.8,48.2,0.4792,2005,2,18
8264,18-02-2005 02:00,921,2.1,594,1025,867,479,6.3,49.6,0.4787,2005,2,18
8265,18-02-2005 03:00,931,1.9,580,983,863,487,5.6,52.9,0.4855,2005,2,18
8266,18-02-2005 04:00,874,0.7,472,1179,803,382,6.4,49.8,0.4814,2005,2,18
8267,18-02-2005 05:00,872,0.8,476,1249,794,350,6.9,48.1,0.4796,2005,2,18
8268,18-02-2005 06:00,904,1.3,530,1079,846,438,6.4,50.2,0.485,2005,2,18
8269,18-02-2005 07:00,951,1.8,568,1021,888,578,6.4,50.7,0.4886,2005,2,18
8270,18-02-2005 08:00,1183,7.9,896,673,1115,1140,6.9,48.8,0.4903,2005,2,18
8271,18-02-2005 09:00,1187,9.8,970,625,1174,1203,8.4,44.6,0.4922,2005,2,18
8272,18-02-2005 10:00,1072,7.4,874,715,1033,1000,10.8,37.1,0.4794,2005,2,18
8273,18-02-2005 11:00,1011,5.3,780,805,964,806,11.2,36.2,0.4818,2005,2,18
8274,18-02-2005 12:00,997,4.8,752,837,952,724,11.8,34.4,0.4758,2005,2,18
8275,18-02-2005 13:00,989,5.6,791,804,953,690,11.5,33.1,0.4479,2005,2,18
8276,18-02-2005 14:00,1006,6.6,837,775,971,757,10.9,32.6,0.426,2005,2,18
8277,18-02-2005 15:00,1016,6.7,845,771,987,818,11.3,31.7,0.4249,2005,2,18
8278,18-02-2005 16:00,1069,8.4,918,724,1045,936,11.6,30.9,0.4223,2005,2,18
8279,18-02-2005 17:00,1109,10.3,989,664,1096,1133,11.1,32.2,0.4243,2005,2,18
8280,18-02-2005 18:00,1182,12.6,1071,617,1187,1298,9.7,36,0.4333,2005,2,18
8281,18-02-2005 19:00,1253,16,1179,573,1268,1387,8.5,39,0.4336,2005,2,18
8282,18-02-2005 20:00,1288,17.6,1228,549,1333,1502,8.3,40.3,0.4411,2005,2,18
